Year,Month,Day,Temperature_Max,Temperature_Avg,Temperature_Min,Dew_Point_Max,Dew_Point_Avg,Dew_Point_Min,Humidity_Max,Humidity_Avg,Humidity_Min,Wind_Speed_Max,Wind_Speed_Avg,Wind_Speed_Min,Pressure_Max,Pressure_Avg,Pressure_Min,Total
2010,9,7,95,85.2,79,82,79.5,73,100,83.3,63,15,7.1,1,29.7,29.6,29.6,0.00
2010,9,8,93,84.3,79,81,77.0,73,94,79.4,63,10,4.6,1,29.8,29.7,29.6,0.00
2010,9,9,93,85.3,77,81,77.4,75,94,77.9,59,13,5.6,1,29.8,29.7,29.6,0.00
2010,9,10,95,85.6,79,81,77.0,0,94,79.3,0,13,5.8,2,29.7,29.6,29.6,0.00
2010,9,11,84,80.3,77,81,77.8,75,100,92.0,84,9,5.3,1,29.8,29.1,0.0,0.00
2010,9,12,88,79.2,0,79,75.0,0,100,85.7,0,15,5.3,0,29.8,29.1,0.0,0.00
2010,9,13,88,80.9,77,77,74.8,0,100,86.1,0,14,5.0,1,29.8,29.1,0.0,0.00
2010,9,14,81,75.7,0,77,74.2,0,100,93.4,0,15,8.3,2,29.8,28.5,0.0,0.00
2010,9,15,88,80.7,73,77,73.5,0,100,82.2,0,8,6.1,0,29.9,29.8,29.8,0.00
2010,9,16,91,83.0,77,79,76.4,73,100,82.1,59,9,3.9,0,29.9,29.8,29.7,0.00
2010,9,17,91,83.8,77,79,76.0,73,100,79.2,55,9,5.2,2,29.8,29.8,29.7,0.00
2010,9,18,91,83.8,77,79,75.8,73,100,78.5,55,12,5.7,1,29.8,29.8,29.7,0.00
2010,9,19,93,84.9,77,79,76.8,73,100,78.3,52,8,5.1,1,29.8,29.7,29.6,0.00
2010,9,20,95,84.9,0,82,77.9,0,100,78.4,0,8,5.2,1,29.7,29.0,0.0,0.00
2010,9,21,99,87.9,82,82,81.0,77,100,80.6,50,9,5.4,1,29.7,29.6,29.5,0.00
2010,9,22,84,79.8,73,82,75.7,73,100,88.0,70,22,7.2,0,29.8,26.6,0.0,0.00
2010,9,23,79,75.2,73,75,71.8,70,100,88.7,78,12,6.8,3,29.9,28.6,0.0,0.00
2010,9,24,82,76.5,72,75,71.1,68,94,83.8,74,9,6.3,2,29.9,29.8,29.8,0.00
2010,9,25,88,80.7,75,81,76.6,73,100,88.1,70,18,6.8,1,29.9,28.6,0.0,0.00
2010,9,26,88,80.7,77,79,75.9,0,100,89.0,0,15,6.7,2,29.9,27.4,0.0,0.00
2010,9,27,91,82.5,77,79,73.5,0,94,80.8,0,17,7.4,2,29.9,29.8,29.8,0.00
2010,9,28,90,82.5,77,79,77.1,75,100,84.8,62,12,5.9,0,29.9,28.6,0.0,0.00
2010,9,29,93,83.4,77,79,76.4,73,100,80.8,52,10,4.1,0,29.9,29.9,29.8,0.00
2010,9,30,91,82.3,77,79,76.2,73,100,83.7,55,15,4.2,0,29.9,29.9,29.8,0.00
2010,10,1,90,82.6,77,77,75.7,73,94,80.8,59,13,5.3,0,29.9,29.8,29.8,0.00
2010,10,2,90,81.1,0,77,73.5,0,100,77.0,0,16,6.1,1,29.9,29.2,0.0,0.00
2010,10,3,88,81.7,77,72,67.3,64,74,62.1,52,14,8.4,5,29.9,29.9,29.8,0.00
2010,10,4,81,78.5,75,70,63.8,59,83,61.1,51,10,6.6,0,29.9,29.9,29.8,0.00
2010,10,5,84,79.2,75,70,61.7,57,83,55.2,40,14,7.3,2,29.9,29.9,29.8,0.00
2010,10,6,86,80.6,77,72,63.0,57,83,55.7,47,12,6.0,0,29.9,29.9,29.8,0.00
2010,10,7,88,80.9,73,72,69.8,64,89,69.4,48,12,5.8,0,29.9,29.8,29.8,0.00
2010,10,8,90,82.2,75,73,67.5,64,83,62.5,46,10,4.3,0,29.9,29.8,29.8,0.00
2010,10,9,90,82.3,75,75,71.9,70,89,71.7,52,14,5.7,0,29.8,29.7,29.6,0.00
2010,10,10,88,82.4,77,79,76.3,75,94,82.7,66,13,8.6,6,29.7,29.7,29.6,0.00
2010,10,11,91,83.4,79,79,78.3,77,100,85.4,63,14,8.7,1,29.9,29.8,29.7,0.00
2010,10,12,91,82.6,79,79,77.4,75,100,85.8,59,13,4.9,0,29.9,29.8,29.8,0.00
2010,10,13,91,82.0,77,79,77.3,75,100,86.8,62,23,3.9,0,29.9,29.2,0.0,0.00
2010,10,14,91,83.2,77,79,76.0,73,100,80.6,55,8,3.3,0,29.9,29.8,29.7,0.00
2010,10,15,84,78.8,73,79,71.0,64,100,77.5,58,16,7.9,0,29.9,29.9,29.8,0.00
2010,10,16,79,74.2,72,72,67.9,64,100,81.6,61,15,7.6,5,29.9,29.2,0.0,0.00
2010,10,17,75,73.6,72,73,70.5,66,100,89.0,78,9,5.7,0,29.9,29.3,0.0,0.00
2010,10,18,81,75.3,73,73,72.9,72,100,92.8,79,12,6.6,2,29.9,29.9,29.8,0.00
2010,10,19,86,79.2,73,73,69.6,64,100,74.5,51,12,6.3,1,30.0,29.9,29.8,0.00
2010,10,20,88,77.2,0,72,62.4,0,94,62.9,0,14,5.4,0,29.9,29.2,0.0,0.00
2010,10,21,88,77.0,66,70,63.4,57,94,66.4,35,14,5.3,0,29.9,29.8,29.7,0.00
2010,10,22,84,76.2,68,70,65.2,59,94,70.7,45,10,4.2,0,29.8,29.8,29.7,0.00
2010,10,23,86,76.8,70,72,67.3,63,94,74.4,48,8,3.8,0,29.8,29.8,29.7,0.00
2010,10,24,86,77.6,72,73,70.5,68,94,79.5,55,7,4.3,0,29.8,28.5,0.0,0.00
2010,10,25,81,75.7,0,73,71.3,0,94,85.5,0,8,5.7,2,29.9,29.2,0.0,0.00
2010,10,26,79,75.8,73,73,66.8,63,94,74.1,61,10,7.3,1,30.0,30.0,29.9,0.00
2010,10,27,73,68.5,0,63,58.0,0,78,67.3,0,15,11.1,7,30.1,29.5,0.0,0.00
2010,10,28,75,68.4,64,59,53.3,48,78,59.2,43,16,7.7,0,30.2,30.1,30.0,0.00
2010,10,29,73,67.5,63,57,53.9,50,77,61.9,50,13,7.7,1,30.3,30.2,30.1,0.00
2010,10,30,79,68.6,59,57,52.1,46,88,58.8,32,14,6.3,1,30.3,30.2,30.1,0.00
2010,10,31,79,68.4,57,59,51.4,41,88,58.6,29,8,4.2,0,30.2,30.1,30.0,0.00
2010,11,1,81,67.7,55,59,53.3,41,100,65.9,26,7,3.0,0,30.1,30.0,29.9,0.00
2010,11,2,82,69.5,59,61,55.7,46,94,66.5,28,10,4.7,0,30.2,30.1,30.0,0.00
2010,11,3,81,68.7,57,61,55.4,48,94,67.2,34,10,4.3,0,30.2,28.9,0.0,0.00
2010,11,4,81,69.3,61,63,57.4,52,100,69.3,39,14,4.4,0,30.2,30.1,30.0,0.00
2010,11,5,81,70.7,63,63,59.0,50,94,69.5,34,8,5.0,0,30.1,30.0,29.9,0.00
2010,11,6,82,71.2,63,63,58.7,50,94,68.1,34,8,4.0,0,30.1,30.0,29.9,0.00
2010,11,7,82,70.3,61,64,61.4,57,94,75.1,48,7,3.6,0,30.1,29.4,0.0,0.00
2010,11,8,86,72.5,63,66,60.7,50,100,70.4,30,8,3.9,0,30.1,29.4,0.0,0.00
2010,11,9,84,72.5,63,64,58.9,52,94,66.1,33,10,4.8,1,30.2,30.1,30.0,0.00
2010,11,10,82,72.5,64,64,59.4,48,94,66.3,30,8,2.8,0,30.1,29.4,0.0,0.00
2010,11,11,81,72.0,64,64,62.2,55,94,72.3,42,7,3.9,0,30.1,29.4,0.0,0.00
2010,11,12,84,71.0,61,63,56.3,45,100,65.2,30,8,4.0,0,30.0,29.9,29.8,0.00
2010,11,13,82,71.5,59,68,57.0,46,88,63.7,28,9,3.4,0,30.0,30.0,29.9,0.00
2010,11,14,82,74.8,68,68,65.5,63,94,74.5,51,8,4.1,0,30.1,30.1,30.0,0.00
2010,11,15,84,76.3,70,70,67.5,66,88,74.8,58,9,3.8,0,30.1,30.1,30.0,0.00
2010,11,16,75,70.8,0,70,60.9,0,94,69.5,0,12,6.9,1,30.1,29.4,0.0,0.00
2010,11,17,79,71.3,66,64,61.1,59,83,71.0,51,8,5.7,0,30.1,30.0,29.9,0.00
2010,11,18,75,71.5,68,66,63.9,61,94,78.0,61,8,4.5,0,30.1,30.0,29.9,0.00
2010,11,19,77,70.8,64,64,60.9,55,100,71.8,50,14,8.1,2,30.1,30.0,29.9,0.00
2010,11,20,81,70.7,61,68,63.3,61,100,79.3,51,17,6.0,0,29.9,29.2,0.0,0.00
2010,11,21,79,71.5,66,68,66.3,63,94,84.3,65,10,7.9,5,29.9,29.8,29.8,0.00
2010,11,22,77,72.7,70,70,64.6,61,94,76.5,57,14,6.8,0,29.9,29.9,29.8,0.00
2010,11,23,73,70.6,66,66,63.3,59,94,77.7,61,10,4.8,0,30.0,29.9,29.8,0.00
2010,11,24,77,72.3,70,70,66.9,0,100,85.8,0,9,5.0,0,30.0,29.9,29.9,0.00
2010,11,25,72,66.3,0,70,60.8,0,100,80.2,0,20,7.5,0,30.1,29.4,0.0,0.00
2010,11,26,66,65.1,64,64,59.5,59,94,81.5,78,9,6.5,3,30.1,30.0,29.9,0.00
2010,11,27,70,66.1,64,63,60.0,59,88,80.4,68,7,3.5,0,30.0,30.0,29.9,0.00
2010,11,28,75,69.3,63,66,63.7,61,100,83.1,65,8,3.8,0,30.1,30.0,29.9,0.00
2010,11,29,73,68.7,66,63,61.3,59,83,77.0,65,13,8.2,3,30.1,30.0,29.9,0.00
2010,11,30,70,66.9,66,61,60.3,57,83,79.2,68,10,7.2,2,30.1,30.0,29.9,0.00
2010,12,1,77,68.8,64,63,61.1,55,94,77.0,53,8,4.4,0,30.0,30.0,29.9,0.00
2010,12,2,81,69.1,61,64,62.2,59,100,80.8,51,10,3.9,0,30.1,29.4,0.0,0.00
2010,12,3,81,70.1,61,64,58.1,52,100,70.1,37,13,5.4,0,30.1,30.1,29.9,0.00
2010,12,4,79,69.0,57,64,58.8,54,100,73.4,42,8,3.8,0,30.1,30.0,29.9,0.00
2010,12,5,79,70.5,61,70,64.1,59,100,81.8,57,7,3.1,0,29.9,29.9,29.8,0.00
2010,12,6,75,72.7,70,70,68.9,66,100,87.6,78,9,5.7,0,30.0,28.3,0.0,0.00
2010,12,7,73,68.2,64,66,56.4,46,83,66.6,52,16,11.2,7,30.2,30.1,30.0,0.00
2010,12,8,70,64.8,59,55,49.7,45,88,59.4,40,9,5.6,0,30.1,30.1,29.9,0.00
2010,12,9,75,65.9,55,59,53.6,48,88,66.7,38,13,5.1,0,30.0,29.9,29.8,0.00
2010,12,10,77,69.3,61,66,62.5,57,94,80.1,61,12,6.0,0,29.9,29.8,29.7,0.00
2010,12,11,72,69.5,68,70,62.8,0,100,88.9,0,13,6.2,0,29.8,29.8,29.7,0.00
2010,12,12,79,74.0,70,73,68.3,0,100,86.9,0,15,11.4,7,29.7,29.7,29.6,0.00
2010,12,13,77,74.6,73,73,72.6,72,100,93.1,83,12,7.5,3,29.8,29.7,29.7,0.00
2010,12,14,73,68.4,64,73,67.3,64,100,96.3,88,16,11.0,5,29.9,29.8,29.8,0.00
2010,12,15,66,63.8,59,66,62.3,55,100,95.1,82,20,11.5,7,30.0,29.8,29.8,0.00
2010,12,16,63,55.7,50,57,44.3,36,94,67.5,42,20,9.3,0,30.3,29.6,0.0,0.00
2010,12,17,68,58.7,50,52,44.5,41,94,61.0,40,7,3.8,0,30.2,30.1,30.0,0.00
2010,12,18,70,60.3,50,59,50.4,46,94,72.4,46,12,7.0,3,30.0,30.0,29.9,0.00
2010,12,19,72,63.5,55,63,58.9,55,100,85.7,68,10,5.5,0,30.1,30.0,29.9,0.00
2010,12,20,68,63.9,61,61,59.5,0,100,87.6,0,9,5.5,0,30.0,30.0,29.9,0.00
2010,12,21,70,65.1,61,66,55.5,0,100,81.7,0,7,4.4,0,30.0,29.9,29.9,0.00
2010,12,22,72,64.5,0,64,60.2,0,100,84.5,0,7,3.2,0,29.9,28.6,0.0,0.00
2010,12,23,72,67.9,64,68,64.1,63,100,88.2,78,10,3.8,0,29.9,29.9,29.8,0.00
2010,12,24,77,71.8,68,70,69.0,68,100,90.8,74,14,7.5,1,29.9,29.8,29.8,0.00
2010,12,25,72,63.9,0,68,55.5,0,100,73.9,0,25,12.5,3,30.2,29.3,0.0,0.00
2010,12,26,68,61.1,55,50,42.0,0,82,52.6,26,13,6.6,0,30.3,30.1,30.1,0.00
2010,12,27,70,58.5,0,54,46.8,0,94,66.7,0,12,5.4,0,30.1,30.0,29.9,0.00
2010,12,28,66,60.1,55,57,53.9,50,94,80.6,68,10,5.0,0,30.1,30.0,29.9,0.00
2010,12,29,70,64.7,59,63,60.6,57,94,86.3,73,10,4.6,0,30.0,30.0,29.9,0.00
2010,12,30,72,67.0,63,64,58.5,54,100,75.3,57,13,8.2,1,30.1,30.0,30.0,0.00
2010,12,31,72,64.8,61,57,54.4,52,88,69.5,53,10,7.9,5,30.1,30.0,29.9,0.00
2011,1,1,66,62.4,59,61,55.4,0,94,80.5,0,10,5.7,0,30.0,29.9,29.9,0.00
2011,1,2,68,64.3,61,64,58.9,0,100,86.4,0,12,5.8,0,30.0,29.9,29.9,0.00
2011,1,3,64,57.4,52,61,52.4,48,100,83.5,72,17,12.5,8,30.1,30.0,30.0,0.00
2011,1,4,55,53.3,52,52,48.8,46,100,85.7,77,13,9.5,6,30.2,30.1,30.0,0.00
2011,1,5,55,52.8,50,54,51.7,50,100,95.9,88,8,5.6,2,30.1,30.0,29.9,0.00
2011,1,6,61,56.2,54,54,47.9,45,100,75.1,59,15,9.7,5,30.3,30.2,30.1,0.00
2011,1,7,55,53.6,52,45,42.6,41,72,66.7,62,13,9.3,6,30.3,30.2,30.2,0.00
2011,1,8,55,53.2,50,48,45.3,43,82,75.0,71,8,5.0,0,30.2,30.1,30.0,0.00
2011,1,9,57,54.3,52,50,46.1,43,82,74.8,59,12,7.5,1,30.3,29.5,0.0,0.00
2011,1,10,55,53.6,52,45,41.0,37,72,63.1,54,13,8.2,3,30.2,30.1,30.0,0.00
2011,1,11,52,48.9,45,43,41.6,39,93,76.0,62,12,8.3,3,30.2,29.5,0.0,0.00
2011,1,12,57,51.7,48,46,38.6,34,87,61.7,44,13,5.5,0,30.2,30.1,30.0,0.00
2011,1,13,57,53.9,50,48,44.5,41,82,70.4,55,6,3.5,0,30.1,30.0,30.0,0.00
2011,1,14,57,55.2,54,54,46.8,0,94,77.3,0,12,4.2,0,30.1,30.0,29.9,0.00
2011,1,15,66,57.5,50,52,45.0,39,94,65.2,40,21,9.4,0,30.3,30.2,30.1,0.00
2011,1,16,61,53.1,0,45,32.3,0,81,49.9,0,14,5.2,0,30.3,29.6,0.0,0.00
2011,1,17,57,53.3,46,46,42.7,37,93,68.3,48,12,6.1,0,30.2,30.1,30.1,0.00
2011,1,18,54,51.9,48,50,44.1,0,94,78.4,0,10,6.1,2,30.2,30.1,30.0,0.00
2011,1,19,52,51.2,50,50,46.3,0,100,87.2,0,9,6.1,2,30.1,30.0,30.0,0.00
2011,1,20,54,50.7,48,50,46.3,43,100,85.9,76,15,10.5,6,30.1,29.4,0.0,0.00
2011,1,21,61,54.3,50,48,42.5,39,82,65.3,45,14,7.6,0,30.2,30.1,30.0,0.00
2011,1,22,59,56.4,54,48,43.4,39,72,61.9,51,8,5.6,1,30.2,30.1,30.0,0.00
2011,1,23,57,54.0,50,50,46.1,0,100,77.3,0,12,9.0,6,30.3,30.2,30.1,0.00
2011,1,24,59,53.8,0,50,42.7,0,82,64.7,0,12,8.3,3,30.3,30.2,30.1,0.00
2011,1,25,57,54.1,52,46,44.4,43,77,69.3,59,10,7.5,2,30.3,30.2,30.1,0.00
2011,1,26,57,54.0,50,48,46.1,45,94,76.2,67,10,7.9,5,30.3,29.6,0.0,0.00
2011,1,27,55,52.6,0,52,46.9,0,100,81.7,0,9,7.0,3,30.3,29.6,0.0,0.00
2011,1,28,57,52.4,0,50,46.3,0,100,78.7,0,14,9.8,7,30.3,30.3,30.2,0.00
2011,1,29,63,56.4,54,46,40.5,37,72,56.4,42,16,8.5,0,30.4,30.3,30.2,0.00
2011,1,30,61,56.6,54,46,41.2,37,77,57.5,45,12,6.7,3,30.4,30.3,30.2,0.00
2011,1,31,59,55.6,54,46,42.0,39,72,59.9,51,13,6.9,0,30.3,30.2,30.1,0.00
2011,2,1,55,53.7,50,48,44.7,43,88,72.0,63,14,7.6,2,30.3,30.2,30.2,0.00
2011,2,2,66,58.1,52,50,47.2,43,94,68.7,52,10,4.5,0,30.3,30.1,30.0,0.00
2011,2,3,66,60.9,54,55,53.6,50,88,77.1,60,6,3.9,0,30.2,30.1,30.0,0.00
2011,2,4,75,66.1,59,61,56.8,55,94,74.1,50,9,3.9,0,30.1,30.0,29.9,0.00
2011,2,5,77,67.6,61,63,60.8,59,100,79.9,54,10,5.7,0,30.1,30.0,29.9,0.00
2011,2,6,72,66.0,61,63,61.1,61,100,84.8,69,10,7.4,3,30.0,29.9,29.9,0.00
2011,2,7,72,65.5,63,64,59.7,0,100,85.3,0,16,10.5,6,29.9,29.8,29.7,0.00
2011,2,8,72,67.1,61,64,62.1,59,100,84.0,73,14,7.1,5,29.8,29.7,29.7,0.00
2011,2,9,79,69.4,0,66,63.1,0,100,79.6,0,13,9.3,6,29.8,29.1,0.0,0.00
2011,2,10,82,73.7,68,68,66.8,64,100,80.6,54,16,7.2,1,29.9,29.1,0.0,0.00
2011,2,11,81,71.7,66,68,64.0,55,94,78.0,61,15,10.3,2,30.0,29.9,29.8,0.00
2011,2,12,64,57.6,0,55,52.0,0,94,78.8,0,15,11.5,6,30.1,29.4,0.0,0.00
2011,2,13,59,56.6,54,55,51.0,48,100,82.5,67,16,8.9,2,30.1,30.0,29.9,0.00
2011,2,14,61,57.0,54,52,47.6,45,88,71.7,55,12,7.6,2,30.2,30.1,30.0,0.00
2011,2,15,55,53.8,52,54,49.7,46,100,87.1,72,13,9.2,7,30.1,30.0,29.9,0.00
2011,2,16,61,57.2,54,57,55.1,54,100,93.5,82,9,4.1,0,30.1,30.0,29.9,0.00
2011,2,17,66,60.4,57,59,56.5,52,100,87.9,60,13,6.2,0,30.1,29.9,29.9,0.00
2011,2,18,66,62.0,57,61,58.6,55,100,89.5,73,10,5.8,1,30.0,29.9,29.9,0.00
2011,2,19,68,63.1,59,61,57.1,54,100,82.2,64,10,7.3,3,30.1,30.0,29.9,0.00
2011,2,20,66,62.5,59,59,54.4,52,88,75.3,60,10,6.7,3,30.1,30.1,30.0,0.00
2011,2,21,63,61.1,57,59,53.0,0,100,82.6,0,9,5.1,0,30.1,30.0,29.9,0.00
2011,2,22,66,60.1,0,63,53.6,0,100,82.1,0,7,4.2,0,30.0,29.4,0.0,0.00
2011,2,23,73,63.8,63,66,61.0,0,100,95.3,0,6,2.9,0,30.0,30.0,29.9,0.00
2011,2,24,72,67.4,64,68,62.7,0,100,89.8,0,10,4.8,0,30.0,29.9,29.8,0.00
2011,2,25,72,68.8,66,72,67.3,66,100,95.8,88,10,8.0,5,29.9,29.9,29.8,0.00
2011,2,26,79,71.5,66,70,65.8,63,100,83.7,57,15,8.6,3,30.0,29.9,29.9,0.00
2011,2,27,81,72.6,68,70,65.3,63,100,79.9,54,14,10.0,7,30.0,29.9,29.8,0.00
2011,2,28,73,67.9,0,70,64.0,0,94,86.1,0,14,9.4,6,29.9,28.6,0.0,0.00
2011,3,1,75,69.4,66,68,66.1,64,100,90.4,69,10,6.6,2,30.0,29.9,29.8,0.00
2011,3,2,70,66.9,64,66,63.8,61,94,89.8,83,13,7.9,3,30.0,29.9,29.9,0.00
2011,3,3,66,64.2,61,66,61.5,57,100,90.6,82,15,9.0,5,30.1,28.8,0.0,0.00
2011,3,4,59,57.8,57,59,56.3,55,100,95.4,88,13,9.2,6,30.1,30.0,29.9,0.00
2011,3,5,66,59.3,0,66,51.2,0,100,84.6,0,12,5.8,0,30.0,29.3,0.0,0.00
2011,3,6,72,66.7,63,68,63.0,0,100,92.7,0,13,6.3,1,29.9,29.2,0.0,0.00
2011,3,7,70,65.1,61,68,58.8,55,100,81.3,60,18,10.3,1,30.1,30.0,29.9,0.00
2011,3,8,68,63.0,61,61,54.7,50,100,75.5,56,9,4.9,0,30.1,30.1,30.0,0.00
2011,3,9,64,61.4,59,57,55.6,54,88,82.5,73,12,6.6,3,30.2,30.1,30.0,0.00
2011,3,10,66,62.7,61,59,57.1,55,94,82.4,73,9,5.8,0,30.2,30.1,30.0,0.00
2011,3,11,68,63.5,59,61,59.3,57,100,86.6,73,9,7.1,6,30.1,30.1,30.0,0.00
2011,3,12,66,62.9,61,61,60.2,59,100,90.9,83,10,7.0,3,30.1,29.4,0.0,0.00
2011,3,13,73,67.2,63,66,63.9,61,100,89.7,73,9,5.0,1,30.0,29.9,29.8,0.00
2011,3,14,72,67.0,0,68,63.3,0,100,89.1,0,9,4.5,0,30.0,29.3,0.0,0.00
2011,3,15,70,63.0,54,68,57.2,0,100,88.5,0,28,9.0,0,30.3,28.8,0.0,0.00
2011,3,16,54,51.3,48,52,46.7,0,100,89.3,0,14,8.7,6,30.3,27.8,0.0,0.00
2011,3,17,52,50.3,48,52,50.3,48,100,99.9,94,8,4.5,0,30.3,29.0,0.0,0.00
2011,3,18,55,52.6,50,54,51.9,50,100,97.5,94,7,3.4,0,30.2,28.2,0.0,0.00
2011,3,19,70,58.8,0,63,55.8,0,100,87.8,0,10,3.8,0,30.0,27.4,0.0,0.00
2011,3,20,66,64.0,61,66,60.4,0,100,92.3,0,12,6.4,1,29.9,29.8,29.7,0.00
2011,3,21,75,68.8,0,72,65.5,0,100,89.1,0,9,4.8,0,29.9,29.8,29.7,0.00
2011,3,22,72,70.0,66,72,59.8,0,100,73.6,0,24,11.0,5,30.1,30.0,29.8,0.00
2011,3,23,66,62.0,0,55,51.7,0,82,67.0,0,14,8.5,5,30.2,29.5,0.0,0.00
2011,3,24,64,59.5,55,57,53.8,50,100,82.3,63,15,9.2,1,30.3,29.5,0.0,0.00
2011,3,25,66,61.9,59,54,49.9,48,77,65.2,52,12,7.5,1,30.3,30.2,30.1,0.00
2011,3,26,64,61.9,59,54,50.9,50,82,67.5,59,13,8.2,3,30.3,30.2,30.1,0.00
2011,3,27,63,59.8,57,54,49.2,45,82,68.4,59,12,5.8,0,30.3,30.2,30.1,0.00
2011,3,28,68,62.0,57,57,51.9,48,88,69.9,49,12,4.5,0,30.3,30.2,30.1,0.00
2011,3,29,68,62.1,57,63,58.5,55,100,89.2,68,14,6.6,0,30.3,30.2,30.1,0.00
2011,3,30,68,61.2,0,59,56.2,0,100,83.0,0,8,4.6,0,30.2,29.5,0.0,0.00
2011,3,31,73,66.5,59,61,57.4,55,100,74.2,53,12,6.6,2,30.1,30.0,29.9,0.00
2011,4,1,75,67.2,0,66,59.7,0,94,75.6,0,12,6.3,0,30.0,29.9,29.9,0.00
2011,4,2,75,70.4,66,70,67.4,64,100,90.2,78,10,7.0,3,30.0,29.9,29.8,0.00
2011,4,3,75,71.2,66,70,68.0,64,100,89.7,78,10,7.5,5,29.9,29.9,29.8,0.00
2011,4,4,75,71.9,70,70,68.8,66,100,90.2,78,10,6.9,3,30.0,29.9,29.9,0.00
2011,4,5,70,64.3,0,68,63.6,0,100,95.3,0,10,7.3,5,30.0,29.3,0.0,0.00
2011,4,6,70,67.1,64,70,66.9,64,100,99.4,94,10,6.6,3,30.0,29.9,29.8,0.00
2011,4,7,72,69.8,68,72,68.4,0,100,97.9,0,13,6.2,0,30.0,29.9,29.9,0.00
2011,4,8,81,74.2,70,73,71.4,70,100,90.8,74,13,6.4,0,30.0,30.0,29.9,0.00
2011,4,9,79,73.0,68,72,69.3,66,100,88.6,74,12,5.8,0,30.1,30.1,30.0,0.00
2011,4,10,82,73.0,64,72,68.5,64,100,86.7,65,12,6.0,0,30.1,28.8,0.0,0.00
2011,4,11,81,73.4,68,72,69.3,68,100,88.0,65,13,6.5,0,30.0,29.9,29.9,0.00
2011,4,12,84,75.4,70,72,69.8,68,100,83.0,62,14,6.8,0,30.0,29.9,29.9,0.00
2011,4,13,84,75.8,68,72,69.3,66,100,81.4,58,14,9.8,6,30.0,29.9,29.8,0.00
2011,4,14,79,74.8,70,72,70.5,70,100,86.5,74,14,9.8,7,29.9,29.8,29.7,0.00
2011,4,15,79,74.3,72,75,73.0,72,100,95.9,83,12,7.5,3,29.8,29.7,29.7,0.00
2011,4,16,84,76.8,73,79,56.9,0,100,69.6,0,14,7.8,2,29.8,29.8,29.7,0.00
2011,4,17,82,77.1,73,79,72.3,0,100,91.3,0,13,7.0,3,29.8,29.7,29.7,0.00
2011,4,18,84,73.4,0,73,68.3,0,100,82.5,0,24,6.5,0,29.9,29.2,0.0,0.00
2011,4,19,86,75.7,0,72,67.5,0,100,75.5,0,8,4.6,0,30.0,29.3,0.0,0.00
2011,4,20,79,74.0,68,73,70.0,66,100,87.7,69,10,6.4,0,29.9,29.9,29.8,0.00
2011,4,21,84,76.6,72,75,73.1,68,100,89.8,74,17,11.3,0,29.9,29.8,29.8,0.00
2011,4,22,82,76.5,73,77,73.5,70,100,91.2,70,12,6.8,1,29.9,29.8,29.8,0.00
2011,4,23,86,76.3,0,72,66.0,0,94,69.7,0,10,4.8,0,30.0,29.9,29.8,0.00
2011,4,24,79,75.3,72,72,68.9,66,94,80.5,69,8,4.4,0,30.0,29.9,29.9,0.00
2011,4,25,84,76.4,68,72,67.5,64,94,74.9,58,12,4.3,0,29.9,29.9,29.8,0.00
2011,4,26,86,77.4,70,75,71.7,68,100,83.6,66,10,7.1,5,29.8,29.8,29.7,0.00
2011,4,27,84,77.4,73,79,74.3,72,100,90.4,79,10,6.4,3,29.8,29.1,0.0,0.00
2011,4,28,81,76.4,73,77,75.0,72,100,95.8,84,8,3.7,0,29.8,29.1,0.0,0.00
2011,4,29,82,77.4,75,79,76.0,73,100,95.7,89,14,8.1,0,29.8,29.7,29.7,0.00
2011,4,30,86,79.7,75,81,77.1,73,100,92.0,79,13,7.8,5,29.8,29.7,29.7,0.00
2011,5,1,88,80.7,75,81,75.3,0,100,87.1,0,10,5.5,2,29.8,29.7,29.7,0.00
2011,5,2,95,83.7,77,82,80.2,77,100,90.1,63,16,10.0,7,29.8,29.1,0.0,0.00
2011,5,3,82,76.9,72,82,74.0,66,100,90.8,78,22,9.6,1,29.8,29.1,0.0,0.00
2011,5,4,73,71.1,70,72,68.5,66,100,91.9,78,12,6.1,0,29.9,28.6,0.0,0.00
2011,5,5,79,72.3,68,75,72.0,68,100,99.0,89,8,3.4,0,29.9,29.8,29.7,0.00
2011,5,6,90,79.5,73,82,77.0,73,100,92.3,75,14,7.0,0,29.8,29.7,29.6,0.00
2011,5,7,93,83.4,77,84,80.0,77,100,89.9,71,14,9.5,6,29.7,29.6,29.5,0.00
2011,5,8,95,82.6,0,82,78.6,0,100,86.6,0,16,9.7,5,29.6,29.0,0.0,0.00
2011,5,9,95,85.4,79,82,79.9,77,100,84.5,67,18,10.7,7,29.6,29.6,29.4,0.00
2011,5,10,97,86.1,79,82,79.8,77,100,81.9,63,18,10.6,6,29.6,29.5,29.5,0.00
2011,5,11,93,82.2,75,82,78.2,73,100,88.4,63,23,8.6,0,29.6,28.9,0.0,0.00
2011,5,12,90,82.8,77,82,79.8,77,100,90.5,75,9,3.9,0,29.8,29.6,29.6,0.00
2011,5,13,82,77.0,73,79,73.9,72,100,91.3,74,14,8.2,5,29.8,28.5,0.0,0.00
2011,5,14,81,77.4,73,77,73.6,72,100,88.7,74,9,5.2,0,29.9,29.8,29.8,0.00
2011,5,15,84,78.6,73,81,77.1,73,100,95.3,84,12,7.2,3,29.9,29.8,29.8,0.00
